Timestep;Food;Prey1;Prey2;Predators
201;118;14;16;0
202;118;14;17;0
203;120;14;17;0
204;120;14;17;0
205;120;14;17;0
206;120;14;17;0
207;120;14;17;0
208;120;14;17;0
209;120;14;17;0
210;120;14;17;0
211;120;14;17;0
212;120;14;17;0
213;120;14;17;0
214;120;14;17;0
215;120;14;17;0
216;120;14;17;0
217;120;14;18;0
218;120;14;18;0
219;120;14;18;0
220;120;14;18;0
221;120;14;18;0
222;120;14;19;0
223;120;14;19;0
224;120;14;19;0
225;120;14;19;0
226;120;14;19;0
227;120;14;19;0
228;120;14;19;0
229;120;14;20;0
230;120;14;20;0
231;120;14;20;0
232;120;14;20;0
233;120;14;20;0
234;120;14;20;0
